3.200000e+001	-1.024984e+001	-2.192208e+001	-3.856967e+000
3.300000e+001	-1.024342e+001	-1.756022e+001	-3.676431e+000
3.400000e+001	-1.023679e+001	-1.428005e+001	-3.503521e+000
3.500000e+001	-1.022996e+001	-1.186933e+001	-3.338036e+000
3.600000e+001	-1.022293e+001	-1.001942e+001	-3.179782e+000
3.700000e+001	-1.021571e+001	-8.552354e+000	-3.028578e+000
3.800000e+001	-1.020828e+001	-7.364440e+000	-2.884251e+000
3.900000e+001	-1.020065e+001	-6.391611e+000	-2.746638e+000
4.000000e+001	-1.019281e+001	-5.592148e+000	-2.615585e+000
4.100000e+001	-1.018478e+001	-4.937764e+000	-2.490949e+000
4.200000e+001	-1.017655e+001	-4.408729e+000	-2.372595e+000
4.300000e+001	-1.016811e+001	-3.991072e+000	-2.260396e+000
4.400000e+001	-1.015947e+001	-3.674886e+000	-2.154234e+000
4.500000e+001	-1.015063e+001	-3.453295e+000	-2.053999e+000
4.600000e+001	-1.014158e+001	-3.321806e+000	-1.959590e+000
4.700000e+001	-1.013233e+001	-3.277916e+000	-1.870911e+000
4.800000e+001	-1.012288e+001	-3.320914e+000	-1.787876e+000
4.900000e+001	-1.011323e+001	-3.451823e+000	-1.710403e+000
5.000000e+001	-1.010337e+001	-3.673478e+000	-1.638420e+000
5.100000e+001	-1.009330e+001	-3.990768e+000	-1.571860e+000
5.200000e+001	-1.008304e+001	-4.411058e+000	-1.510662e+000
5.300000e+001	-1.007256e+001	-4.944905e+000	-1.454771e+000
5.400000e+001	-1.006188e+001	-5.607195e+000	-1.404140e+000
5.500000e+001	-1.005100e+001	-6.419002e+000	-1.358725e+000
5.600000e+001	-1.003991e+001	-7.410717e+000	-1.318490e+000
5.700000e+001	-1.002861e+001	-8.627558e+000	-1.283404e+000
5.800000e+001	-1.001711e+001	-1.013984e+001	-1.253441e+000
5.900000e+001	-1.000540e+001	-1.206347e+001	-1.228581e+000
6.000000e+001	-9.993479e+000	-1.460259e+001	-1.208809e+000
6.100000e+001	-9.981352e+000	-1.812165e+001	-1.194116e+000
6.200000e+001	-9.969018e+000	-2.276538e+001	-1.184497e+000
6.300000e+001	-9.956475e+000	-2.322085e+001	-1.179955e+000
6.400000e+001	-9.943723e+000	-1.856285e+001	-1.180496e+000
6.500000e+001	-9.930761e+000	-1.488508e+001	-1.186132e+000
6.600000e+001	-9.917590e+000	-1.223780e+001	-1.196880e+000
6.700000e+001	-9.904208e+000	-1.023721e+001	-1.212763e+000
6.800000e+001	-9.890615e+000	-8.665182e+000	-1.233811e+000
6.900000e+001	-9.876812e+000	-7.398700e+000	-1.260058e+000
7.000000e+001	-9.862796e+000	-6.363672e+000	-1.291544e+000
7.100000e+001	-9.848568e+000	-5.512730e+000	-1.328315e+000
7.200000e+001	-9.834128e+000	-4.814172e+000	-1.370423e+000
7.300000e+001	-9.819475e+000	-4.246081e+000	-1.417928e+000
7.400000e+001	-9.804608e+000	-3.793001e+000	-1.470894e+000
7.500000e+001	-9.789527e+000	-3.443973e+000	-1.529395e+000
7.600000e+001	-9.774232e+000	-3.191328e+000	-1.593509e+000
7.700000e+001	-9.758721e+000	-3.029945e+000	-1.663323e+000
7.800000e+001	-9.742995e+000	-2.956796e+000	-1.738931e+000
7.900000e+001	-9.727053e+000	-2.970691e+000	-1.820436e+000
8.000000e+001	-9.710894e+000	-3.072186e+000	-1.907949e+000
8.100000e+001	-9.694517e+000	-3.263628e+000	-2.001589e+000
8.200000e+001	-9.677924e+000	-3.549347e+000	-2.101486e+000
8.300000e+001	-9.661111e+000	-3.936036e+000	-2.207779e+000
8.400000e+001	-9.644080e+000	-4.433380e+000	-2.320616e+000
8.500000e+001	-9.626829e+000	-5.055082e+000	-2.440158e+000
8.600000e+001	-9.609359e+000	-5.820530e+000	-2.566575e+000
8.700000e+001	-9.591667e+000	-6.757583e+000	-2.700051e+000
8.800000e+001	-9.573755e+000	-7.907458e+000	-2.840782e+000
8.900000e+001	-9.555620e+000	-9.333820e+000	-2.988975e+000
9.000000e+001	-9.537263e+000	-1.114098e+001	-3.144854e+000
9.100000e+001	-9.518683e+000	-1.351341e+001	-3.308654e+000
9.200000e+001	-9.499878e+000	-1.680315e+001	-3.480627e+000
9.300000e+001	-9.480850e+000	-2.155370e+001	-3.661039e+000
9.400000e+001	-9.461596e+000	-2.450298e+001	-3.850169e+000
9.500000e+001	-9.442116e+000	-1.966790e+001	-4.048315e+000
9.600000e+001	-9.422410e+000	-1.544102e+001	-4.255786e+000
9.700000e+001	-9.402477e+000	-1.249683e+001	-4.472907e+000
9.800000e+001	-9.382315e+000	-1.031913e+001	-4.700015e+000
9.900000e+001	-9.361925e+000	-8.628820e+000	-4.937454e+000
1.000000e+002	-9.341306e+000	-7.276305e+000	-5.185577e+000
1.010000e+002	-9.320456e+000	-6.174554e+000	-5.444737e+000
1.020000e+002	-9.299376e+000	-5.269232e+000	-5.715279e+000
1.030000e+002	-9.278064e+000	-4.524568e+000	-5.997531e+000
1.040000e+002	-9.256519e+000	-3.916103e+000	-6.291790e+000
1.050000e+002	-9.234742e+000	-3.426701e+000	-6.598298e+000
1.060000e+002	-9.212730e+000	-3.044229e+000	-6.917221e+000
1.070000e+002	-9.190483e+000	-2.760160e+000	-7.248604e+000
1.080000e+002	-9.168001e+000	-2.568709e+000	-7.592329e+000
1.090000e+002	-9.145282e+000	-2.466300e+000	-7.948046e+000
1.100000e+002	-9.122326e+000	-2.451263e+000	-8.315085e+000
1.110000e+002	-9.099132e+000	-2.523701e+000	-8.692347e+000
1.120000e+002	-9.075698e+000	-2.685494e+000	-9.078157e+000
1.130000e+002	-9.052025e+000	-2.940461e+000	-9.470089e+000
1.140000e+002	-9.028111e+000	-3.294685e+000	-9.864749e+000
1.150000e+002	-9.003955e+000	-3.757081e+000	-1.025754e+001
1.160000e+002	-8.979556e+000	-4.340327e+000	-1.064241e+001
1.170000e+002	-8.954913e+000	-5.062365e+000	-1.101166e+001
1.180000e+002	-8.930026e+000	-5.948919e+000	-1.135586e+001
1.190000e+002	-8.904894e+000	-7.037882e+000	-1.166401e+001
1.200000e+002	-8.879515e+000	-8.387457e+000	-1.192401e+001
1.210000e+002	-8.853888e+000	-1.009249e+001	-1.212364e+001
1.220000e+002	-8.828013e+000	-1.232077e+001	-1.225192e+001
1.230000e+002	-8.801888e+000	-1.540310e+001	-1.230063e+001
1.240000e+002	-8.775513e+000	-2.004210e+001	-1.226573e+001
1.250000e+002	-8.748886e+000	-2.553774e+001	-1.214803e+001
1.260000e+002	-8.722007e+000	-2.098774e+001	-1.195312e+001
1.270000e+002	-8.694873e+000	-1.595087e+001	-1.169030e+001
1.280000e+002	-8.667485e+000	-1.262781e+001	-1.137115e+001
1.290000e+002	-8.639840e+000	-1.024218e+001	-1.100796e+001
1.300000e+002	-8.611939e+000	-8.419580e+000	-1.061255e+001
1.310000e+002	-8.583779e+000	-6.973755e+000	-1.019544e+001
1.320000e+002	-8.555360e+000	-5.801123e+000	-9.765463e+000
1.330000e+002	-8.526680e+000	-4.838873e+000	-9.329758e+000
1.340000e+002	-8.497739e+000	-4.046460e+000	-8.893858e+000
1.350000e+002	-8.468534e+000	-3.396525e+000	-8.461927e+000
1.360000e+002	-8.439065e+000	-2.870057e+000	-8.037008e+000
1.370000e+002	-8.409331e+000	-2.453644e+000	-7.621250e+000
1.380000e+002	-8.379330e+000	-2.137842e+000	-7.216115e+000
1.390000e+002	-8.349060e+000	-1.916166e+000	-6.822543e+000
1.400000e+002	-8.318522e+000	-1.784482e+000	-6.441084e+000
1.410000e+002	-8.287713e+000	-1.740640e+000	-6.071998e+000
1.420000e+002	-8.256631e+000	-1.784301e+000	-5.715343e+000
1.430000e+002	-8.225277e+000	-1.916906e+000	-5.371024e+000
1.440000e+002	-8.193647e+000	-2.141798e+000	-5.038847e+000
1.450000e+002	-8.161742e+000	-2.464508e+000	-4.718544e+000
1.460000e+002	-8.129559e+000	-2.893271e+000	-4.409807e+000
1.470000e+002	-8.097097e+000	-3.439865e+000	-4.112299e+000
1.480000e+002	-8.064354e+000	-4.120981e+000	-3.825667e+000
1.490000e+002	-8.031329e+000	-4.960516e+000	-3.549559e+000
1.500000e+002	-7.998021e+000	-5.993541e+000	-3.283621e+000
1.510000e+002	-7.964429e+000	-7.273639e+000	-3.027509e+000
1.520000e+002	-7.930549e+000	-8.887624e+000	-2.780889e+000
1.530000e+002	-7.896381e+000	-1.098850e+001	-2.543440e+000
1.540000e+002	-7.861924e+000	-1.388122e+001	-2.314854e+000
1.550000e+002	-7.827176e+000	-1.829140e+001	-2.094840e+000
1.560000e+002	-7.792134e+000	-2.569836e+001	-1.883119e+000
1.570000e+002	-7.756798e+000	-2.274177e+001	-1.679431e+000
1.580000e+002	-7.721165e+000	-1.640077e+001	-1.483526e+000
1.590000e+002	-7.685235e+000	-1.259199e+001	-1.295174e+000
1.600000e+002	-7.649005e+000	-9.966017e+000	-1.114153e+000
1.610000e+002	-7.612473e+000	-7.998399e+000	-9.402605e-001
1.620000e+002	-7.575638e+000	-6.453373e+000	-7.733021e-001
1.630000e+002	-7.538498e+000	-5.206792e+000	-6.130981e-001
1.640000e+002	-7.501050e+000	-4.185862e+000	-4.594802e-001
1.650000e+002	-7.463294e+000	-3.344617e+000	-3.122911e-001
1.660000e+002	-7.425227e+000	-2.652495e+000	-1.713843e-001
1.670000e+002	-7.386848e+000	-2.088461e+000	-3.662354e-002
1.680000e+002	-7.348153e+000	-1.637750e+000	9.211791e-002
1.690000e+002	-7.309142e+000	-1.289958e+000	2.149574e-001
1.700000e+002	-7.269813e+000	-1.037889e+000	3.320035e-001
1.710000e+002	-7.230162e+000	-8.768466e-001	4.433563e-001
1.720000e+002	-7.190189e+000	-8.042112e-001	5.491079e-001
1.730000e+002	-7.149891e+000	-8.192177e-001	6.493426e-001
1.740000e+002	-7.109265e+000	-9.228936e-001	7.441371e-001
1.750000e+002	-7.068311e+000	-1.118145e+000	8.335613e-001
1.760000e+002	-7.027024e+000	-1.410006e+000	9.176778e-001
1.770000e+002	-6.985405e+000	-1.806103e+000	9.965426e-001
1.780000e+002	-6.943449e+000	-2.317421e+000	1.070205e+000
1.790000e+002	-6.901154e+000	-2.959559e+000	1.138709e+000
1.800000e+002	-6.858519e+000	-3.754824e+000	1.202090e+000
1.810000e+002	-6.815541e+000	-4.735836e+000	1.260380e+000
1.820000e+002	-6.772217e+000	-5.952167e+000	1.313604e+000
1.830000e+002	-6.728545e+000	-7.483557e+000	1.361779e+000
1.840000e+002	-6.684522e+000	-9.469434e+000	1.404920e+000
1.850000e+002	-6.640146e+000	-1.218648e+001	1.443033e+000
1.860000e+002	-6.595415e+000	-1.631133e+001	1.476119e+000
1.870000e+002	-6.550325e+000	-2.424995e+001	1.504173e+000
1.880000e+002	-6.504873e+000	-2.543581e+001	1.527186e+000
1.890000e+002	-6.459058e+000	-1.672830e+001	1.545139e+000
1.900000e+002	-6.412877e+000	-1.231461e+001	1.558010e+000
1.910000e+002	-6.366326e+000	-9.422869e+000	1.565770e+000
1.920000e+002	-6.319402e+000	-7.302877e+000	1.568383e+000
1.930000e+002	-6.272104e+000	-5.656198e+000	1.565808e+000
1.940000e+002	-6.224427e+000	-4.334788e+000	1.557994e+000
1.950000e+002	-6.176369e+000	-3.254821e+000	1.544886e+000
1.960000e+002	-6.127927e+000	-2.364539e+000	1.526420e+000
1.970000e+002	-6.079097e+000	-1.630043e+000	1.502525e+000
1.980000e+002	-6.029876e+000	-1.028226e+000	1.473122e+000
1.990000e+002	-5.980262e+000	-5.429565e-001	1.438124e+000
2.000000e+002	-5.930251e+000	-1.628810e-001	1.397432e+000
2.010000e+002	-5.879839e+000	1.198947e-001	1.350942e+000
2.020000e+002	-5.829023e+000	3.106093e-001	1.298537e+000
2.030000e+002	-5.777800e+000	4.123310e-001	1.240090e+000
2.040000e+002	-5.726166e+000	4.262226e-001	1.175462e+000
2.050000e+002	-5.674117e+000	3.516378e-001	1.104505e+000
2.060000e+002	-5.621651e+000	1.860673e-001	1.027053e+000
2.070000e+002	-5.568762e+000	-7.507716e-002	9.429289e-001
2.080000e+002	-5.515448e+000	-4.388795e-001	8.519403e-001
2.090000e+002	-5.461705e+000	-9.156236e-001	7.538775e-001
2.100000e+002	-5.407528e+000	-1.519946e+000	6.485134e-001
2.110000e+002	-5.352913e+000	-2.272749e+000	5.356015e-001
2.120000e+002	-5.297857e+000	-3.204481e+000	4.148742e-001
2.130000e+002	-5.242356e+000	-4.361127e+000	2.860408e-001
2.140000e+002	-5.186404e+000	-5.815990e+000	1.487856e-001
2.150000e+002	-5.129999e+000	-7.695663e+000	2.765408e-003
2.160000e+002	-5.073134e+000	-1.024716e+001	-1.523933e-001
2.170000e+002	-5.015807e+000	-1.406268e+001	-3.170974e-001
2.180000e+002	-4.958012e+000	-2.134226e+001	-4.917900e-001
2.190000e+002	-4.899745e+000	-3.030510e+001	-6.769550e-001
2.200000e+002	-4.841001e+000	-1.673714e+001	-8.731205e-001
2.210000e+002	-4.781775e+000	-1.165739e+001	-1.080864e+000
2.220000e+002	-4.722063e+000	-8.500936e+000	-1.300817e+000
2.230000e+002	-4.661858e+000	-6.233580e+000	-1.533673e+000
2.240000e+002	-4.601157e+000	-4.489242e+000	-1.780189e+000
2.250000e+002	-4.539954e+000	-3.095704e+000	-2.041197e+000
2.260000e+002	-4.478243e+000	-1.958368e+000	-2.317609e+000
2.270000e+002	-4.416020e+000	-1.019945e+000	-2.610424e+000
2.280000e+002	-4.353278e+000	-2.433926e-001	-2.920736e+000
2.290000e+002	-4.290012e+000	3.963215e-001	-3.249741e+000
2.300000e+002	-4.226216e+000	9.165890e-001	-3.598736e+000
2.310000e+002	-4.161885e+000	1.329635e+000	-3.969125e+000
2.320000e+002	-4.097011e+000	1.643988e+000	-4.362409e+000
2.330000e+002	-4.031590e+000	1.865378e+000	-4.780163e+000
2.340000e+002	-3.965615e+000	1.997276e+000	-5.224000e+000
2.350000e+002	-3.899079e+000	2.041200e+000	-5.695492e+000
2.360000e+002	-3.831976e+000	1.996843e+000	-6.196038e+000
2.370000e+002	-3.764300e+000	1.862045e+000	-6.726641e+000
2.380000e+002	-3.696042e+000	1.632612e+000	-7.287537e+000
2.390000e+002	-3.627197e+000	1.301939e+000	-7.877595e+000
2.400000e+002	-3.557758e+000	8.603609e-001	-8.493363e+000
2.410000e+002	-3.487716e+000	2.940977e-001	-9.127612e+000
2.420000e+002	-3.417065e+000	-4.164943e-001	-9.767236e+000
2.430000e+002	-3.345796e+000	-1.299902e+000	-1.039056e+001
2.440000e+002	-3.273903e+000	-2.398810e+000	-1.096464e+001
2.450000e+002	-3.201377e+000	-3.780481e+000	-1.144439e+001
2.460000e+002	-3.128209e+000	-5.559036e+000	-1.177661e+001
2.470000e+002	-3.054392e+000	-7.950898e+000	-1.191169e+001
2.480000e+002	-2.979918e+000	-1.144790e+001	-1.182075e+001
2.490000e+002	-2.904776e+000	-1.763114e+001	-1.150808e+001
2.500000e+002	-2.828959e+000	-2.984029e+001	-1.100917e+001
2.510000e+002	-2.752456e+000	-1.593154e+001	-1.037599e+001
2.520000e+002	-2.675260e+000	-1.037848e+001	-9.660496e+000
2.530000e+002	-2.597359e+000	-7.016783e+000	-8.904908e+000
2.540000e+002	-2.518745e+000	-4.628563e+000	-8.139185e+000
2.550000e+002	-2.439407e+000	-2.800207e+000	-7.382613e+000
2.560000e+002	-2.359334e+000	-1.341884e+000	-6.646608e+000
2.570000e+002	-2.278516e+000	-1.509734e-001	-5.937287e+000
2.580000e+002	-2.196943e+000	8.339986e-001	-5.257399e+000
2.590000e+002	-2.114603e+000	1.652479e+000	-4.607650e+000
2.600000e+002	-2.031484e+000	2.330993e+000	-3.987551e+000
2.610000e+002	-1.947574e+000	2.887913e+000	-3.395955e+000
2.620000e+002	-1.862863e+000	3.336152e+000	-2.831385e+000
2.630000e+002	-1.777336e+000	3.684742e+000	-2.292231e+000
2.640000e+002	-1.690982e+000	3.939807e+000	-1.776863e+000
2.650000e+002	-1.603788e+000	4.105145e+000	-1.283701e+000
2.660000e+002	-1.515739e+000	4.182566e+000	-8.112482e-001
2.670000e+002	-1.426823e+000	4.172045e+000	-3.581050e-001
2.680000e+002	-1.337024e+000	4.071719e+000	7.702204e-002
2.690000e+002	-1.246329e+000	3.877732e+000	4.953234e-001
2.700000e+002	-1.154722e+000	3.583892e+000	8.978903e-001
2.710000e+002	-1.062189e+000	3.181082e+000	1.285722e+000
2.720000e+002	-9.687116e-001	2.656285e+000	1.659731e+000
2.730000e+002	-8.742752e-001	1.990999e+000	2.020754e+000
2.740000e+002	-7.788627e-001	1.158556e+000	2.369554e+000
2.750000e+002	-6.824566e-001	1.193811e-001	2.706832e+000
2.760000e+002	-5.850390e-001	-1.187935e+000	3.033229e+000
2.770000e+002	-4.865917e-001	-2.865089e+000	3.349333e+000
2.780000e+002	-3.870955e-001	-5.097000e+000	3.655687e+000
2.790000e+002	-2.865309e-001	-8.269308e+000	3.952788e+000
2.800000e+002	-1.848778e-001	-1.334379e+001	4.241096e+000
2.810000e+002	-8.211520e-002	-2.019022e+001	4.521036e+000
2.820000e+002	2.177824e-002	-1.348863e+001	4.793000e+000
2.830000e+002	1.268248e-001	-8.086650e+000	5.057352e+000
2.840000e+002	2.330473e-001	-4.661776e+000	5.314428e+000
2.850000e+002	3.404695e-001	-2.205724e+000	5.564542e+000
2.860000e+002	4.491159e-001	-3.169165e-001	5.807986e+000
2.870000e+002	5.590118e-001	1.195676e+000	6.045031e+000
2.880000e+002	6.701833e-001	2.436546e+000	6.275932e+000
2.890000e+002	7.826576e-001	3.468573e+000	6.500924e+000
2.900000e+002	8.964627e-001	4.332181e+000	6.720229e+000
2.910000e+002	1.011628e+000	5.054582e+000	6.934055e+000
2.920000e+002	1.128182e+000	5.654647e+000	7.142598e+000
2.930000e+002	1.246158e+000	6.145664e+000	7.346038e+000
2.940000e+002	1.365588e+000	6.536963e+000	7.544550e+000
2.950000e+002	1.486504e+000	6.834917e+000	7.738293e+000
2.960000e+002	1.608943e+000	7.043544e+000	7.927422e+000
2.970000e+002	1.732939e+000	7.164866e+000	8.112079e+000
2.980000e+002	1.858531e+000	7.199074e+000	8.292401e+000
2.990000e+002	1.985757e+000	7.144542e+000	8.468515e+000
3.000000e+002	2.114659e+000	6.997699e+000	8.640544e+000
3.010000e+002	2.245278e+000	6.752711e+000	8.808602e+000
3.020000e+002	2.377658e+000	6.400945e+000	8.972798e+000
3.030000e+002	2.511846e+000	5.930081e+000	9.133235e+000
3.040000e+002	2.647889e+000	5.322679e+000	9.290013e+000
3.050000e+002	2.785836e+000	4.553794e+000	9.443223e+000
3.060000e+002	2.925741e+000	3.586891e+000	9.592955e+000
3.070000e+002	3.067656e+000	2.366411e+000	9.739292e+000
3.080000e+002	3.211639e+000	8.033844e-001	9.882316e+000
3.090000e+002	3.357749e+000	-1.254420e+000	1.002210e+001
3.100000e+002	3.506048e+000	-4.085388e+000	1.015872e+001
3.110000e+002	3.656601e+000	-8.146092e+000	1.029225e+001
3.120000e+002	3.809476e+000	-1.212936e+001	1.042275e+001
3.130000e+002	3.964744e+000	-8.736730e+000	1.055028e+001
3.140000e+002	4.122480e+000	-4.143617e+000	1.067492e+001
3.150000e+002	4.282763e+000	-8.414758e-001	1.079670e+001
3.160000e+002	4.445675e+000	1.618532e+000	1.091569e+001
3.170000e+002	4.611302e+000	3.546889e+000	1.103195e+001
3.180000e+002	4.779737e+000	5.112387e+000	1.114552e+001
3.190000e+002	4.951076e+000	6.412486e+000	1.125645e+001
3.200000e+002	5.125420e+000	7.507465e+000	1.136479e+001
3.210000e+002	5.302876e+000	8.436705e+000	1.147059e+001
3.220000e+002	5.483559e+000	9.226998e+000	1.157388e+001
3.230000e+002	5.667587e+000	9.897075e+000	1.167472e+001
3.240000e+002	5.855087e+000	1.046022e+001	1.177313e+001
3.250000e+002	6.046195e+000	1.092583e+001	1.186915e+001
3.260000e+002	6.241054e+000	1.130040e+001	1.196283e+001
3.270000e+002	6.439814e+000	1.158810e+001	1.205420e+001
3.280000e+002	6.642638e+000	1.179114e+001	1.214329e+001
3.290000e+002	6.849697e+000	1.190992e+001	1.223014e+001
3.300000e+002	7.061177e+000	1.194308e+001	1.231477e+001
3.310000e+002	7.277271e+000	1.188738e+001	1.239722e+001
3.320000e+002	7.498192e+000	1.173739e+001	1.247751e+001
3.330000e+002	7.724163e+000	1.148503e+001	1.255568e+001
3.340000e+002	7.955427e+000	1.111874e+001	1.263175e+001
3.350000e+002	8.192242e+000	1.062224e+001	1.270574e+001
3.360000e+002	8.434890e+000	9.972424e+000	1.277769e+001
3.370000e+002	8.683672e+000	9.135974e+000	1.284761e+001
3.380000e+002	8.938915e+000	8.063571e+000	1.291553e+001
3.390000e+002	9.200974e+000	6.679868e+000	1.298148e+001
3.400000e+002	9.470231e+000	4.867295e+000	1.304546e+001
3.410000e+002	9.747108e+000	2.454170e+000	1.310751e+001
3.420000e+002	1.003206e+001	-6.319168e-001	1.316765e+001
3.430000e+002	1.032559e+001	-2.847599e+000	1.322588e+001
3.440000e+002	1.062824e+001	-6.415610e-001	1.328224e+001
3.450000e+002	1.094062e+001	3.083318e+000	1.333674e+001
3.460000e+002	1.126339e+001	6.197966e+000	1.338940e+001
3.470000e+002	1.159730e+001	8.684479e+000	1.344023e+001
3.480000e+002	1.194316e+001	1.072136e+001	1.348925e+001
3.490000e+002	1.230189e+001	1.243654e+001	1.353648e+001
3.500000e+002	1.267451e+001	1.391257e+001	1.358193e+001
3.510000e+002	1.306219e+001	1.520384e+001	1.362561e+001
3.520000e+002	1.346623e+001	1.634748e+001	1.366754e+001
3.530000e+002	1.388810e+001	1.736982e+001	1.370774e+001
3.540000e+002	1.432952e+001	1.829012e+001	1.374621e+001
3.550000e+002	1.479242e+001	1.912283e+001	1.378297e+001
3.560000e+002	1.527908e+001	1.987909e+001	1.381803e+001
3.570000e+002	1.579212e+001	2.056762e+001	1.385140e+001
3.580000e+002	1.633465e+001	2.119538e+001	1.388310e+001
3.590000e+002	1.691034e+001	2.176797e+001	1.391312e+001
3.600000e+002	1.752359e+001	2.229001e+001	1.394149e+001
3.610000e+002	1.817973e+001	2.276528e+001	1.396822e+001
3.620000e+002	1.888532e+001	2.319693e+001	1.399331e+001
3.630000e+002	1.964846e+001	2.358761e+001	1.401676e+001
3.640000e+002	2.047945e+001	2.393954e+001	1.403860e+001
3.650000e+002	2.139146e+001	2.425457e+001	1.405883e+001
3.660000e+002	2.240179e+001	2.453430e+001	1.407746e+001
3.670000e+002	2.353359e+001	2.478002e+001	1.409449e+001
3.680000e+002	2.481857e+001	2.499286e+001	1.410993e+001
3.690000e+002	2.630098e+001	2.517372e+001	1.412379e+001
3.700000e+002	2.804285e+001	2.532333e+001	1.413607e+001
3.710000e+002	3.012584e+001	2.544230e+001	1.414679e+001
3.720000e+002	3.261726e+001	2.553105e+001	1.415594e+001
3.730000e+002	3.531024e+001	2.558992e+001	1.416354e+001
3.740000e+002	3.677879e+001	2.561906e+001	1.416958e+001
3.750000e+002	3.535736e+001	2.561857e+001	1.417408e+001
3.760000e+002	3.271151e+001	2.558836e+001	1.417703e+001
3.770000e+002	3.026722e+001	2.552827e+001	1.417845e+001
3.780000e+002	2.823136e+001	2.543799e+001	1.417833e+001
3.790000e+002	2.653664e+001	2.531707e+001	1.417668e+001
3.800000e+002	2.510137e+001	2.516494e+001	1.417350e+001
3.810000e+002	2.386355e+001	2.498087e+001	1.416880e+001
3.820000e+002	2.277891e+001	2.476396e+001	1.416258e+001
3.830000e+002	2.181577e+001	2.451312e+001	1.415484e+001
3.840000e+002	2.095095e+001	2.422705e+001	1.414559e+001
3.850000e+002	2.016718e+001	2.390422e+001	1.413482e+001
3.860000e+002	1.945126e+001	2.354278e+001	1.412254e+001
3.870000e+002	1.879293e+001	2.314058e+001	1.410874e+001
3.880000e+002	1.818405e+001	2.269505e+001	1.409344e+001
3.890000e+002	1.761809e+001	2.220313e+001	1.407663e+001
3.900000e+002	1.708972e+001	2.166115e+001	1.405830e+001
3.910000e+002	1.659454e+001	2.106472e+001	1.403847e+001
3.920000e+002	1.612886e+001	2.040849e+001	1.401713e+001
3.930000e+002	1.568960e+001	1.968592e+001	1.399429e+001
3.940000e+002	1.527412e+001	1.888889e+001	1.396993e+001
3.950000e+002	1.488016e+001	1.800722e+001	1.394406e+001
3.960000e+002	1.450578e+001	1.702797e+001	1.391668e+001
3.970000e+002	1.414927e+001	1.593444e+001	1.388778e+001
3.980000e+002	1.380916e+001	1.470479e+001	1.385737e+001
3.990000e+002	1.348413e+001	1.331024e+001	1.382545e+001
4.000000e+002	1.317305e+001	1.171314e+001	1.379200e+001
4.010000e+002	1.287487e+001	9.867327e+000	1.375703e+001
4.020000e+002	1.258869e+001	7.731525e+000	1.372053e+001
4.030000e+002	1.231369e+001	5.342945e+000	1.368250e+001
4.040000e+002	1.204913e+001	3.102627e+000	1.364294e+001
4.050000e+002	1.179435e+001	2.178774e+000	1.360184e+001
4.060000e+002	1.154874e+001	3.213175e+000	1.355920e+001
4.070000e+002	1.131176e+001	5.076009e+000	1.351500e+001
4.080000e+002	1.108291e+001	6.866886e+000	1.346926e+001
4.090000e+002	1.086173e+001	8.368203e+000	1.342195e+001
4.100000e+002	1.064781e+001	9.586362e+000	1.337308e+001
4.110000e+002	1.044077e+001	1.056657e+001	1.332264e+001
4.120000e+002	1.024024e+001	1.135099e+001	1.327062e+001
